course,unique,days,hour,room,instruction_mode,instructor,status,level
D S f235 INTRO TO DECISION SCIENCE-WB  (First term),71342,MTWTH,8:00 a.m.-9:30 a.m.,,Internet,"AROOPALA, CHRISTY",open,Upper
DES f383 GRADUATE PROJECTS  (First term),76280,,,,Hybrid or Blended,,open,Graduate
DES w383 GRADUATE PROJECTS  (Whole term),76285,,,,Hybrid or Blended,,open,Graduate
DES w387 GRADUATE INTERNSHIP IN DESIGN  (Whole term),76290,,,,Face-to-face,,open,Graduate
DES s383 GRADUATE PROJECTS  (Second term),76295,,,,Hybrid or Blended,,open,Graduate
DEV f000R BASIC READING SKILLS  (First term),88260,,,,Hybrid or Blended,,closed,Lower
DEV f301M DEVELOPMENTAL MATHEMATICS I  (First term),88265,MTWTH,1:30 p.m.-3:30 p.m.,GDC 6.202,Hybrid or Blended,"LADUE, MATT",open,Lower
DSC w382 FNDTNS REGRSSION/PRED MODEL-WB  (Whole term),86320,,,,Internet,"LINERO, ANTONIO",open,Graduate
DSC w383 ADV PREDCTV MDLS COMPLX DAT-WB  (Whole term),86325,,,,Internet,"SARKAR, PURNAMRITA CALDER, CATHERINE",open,Graduate
DSC w391L PRINCIPLES MACHINE LEARNING-WB  (Whole term),86330,,,,Internet,"KLIVANS, ADAM R LIU, QIANG",open,Graduate
DSC w394D DEEP LEARNING-WB  (Whole term),86335,,,,Internet,"KRAEHENBUEHL, PHILIPP",open,Graduate
DSC w395T ADV IN DEEP GEN MODELS-WB  (Whole term),86339,,,,Internet,"LIU, QIANG",open,Graduate
DSC w395T ADVANCES IN DEEP LEARNING-WB  (Whole term),86340,,,,Internet,"KRAEHENBUEHL, PHILIPP",open,Graduate
DSC w395T REINFORCEMENT LEARNING-WB  (Whole term),86345,,,,Internet,"STONE, PETER H",open,Graduate
E f310S FILMS OF ALFRED HITCHCOCK-WB  (First term),79245,,,,Internet,"BRUSTER, DOUGLAS S",open,Lower
E f316M AMERICAN LITERATURE-WB  (First term),79250,,,,Internet,"BARRISH, PHILLIP J",open,Lower
E f316N WORLD LITERATURE-WB  (First term),79255,,,,Internet,"HINRICHS, LARS",open,Lower
E s316L BRITISH LITERATURE-WB  (Second term),79330,,,,Internet,"MACDUFFIE, EDWARD ALLEN I",open,Lower
E f321 SHAKESPEARE-WB  (First term),79260,,,,Internet,"FICKLING, TERI L",closed,Upper
E f349S 1-JANE AUSTEN-WB  (First term),79265,,,,Internet,"BARCHAS, JANINE",closed,Upper
E f350R BRIT/AMER HORROR IN 19TH C-WB  (First term),79270,MTTH,2:30 p.m.-4:00 p.m.,,Internet,"FERREIRA-BUCKLEY, LINDA",closed,Upper
E f362L THE CONTEMPORARY BRIT NOVEL-WB  (First term),79275,MW,10:00 a.m.-11:30 a.m.,,Internet,"GARCIA, PATRICIA M",open,Upper
E f367C CONF COURSE IN LIT AND LANG  (First term),79280,,,,Face-to-face,,open; reserved,Upper
E f678SA SHAKESPEARE AT WINEDALE  (First term),79285,,,,Face-to-face,"BROKAW, KATHERINE STEELE",open; reserved,Upper
E s321 SHAKESPEARE-GBR  (Second term),79335,,,,Face-to-face,"KORNHABER, DAVID D",open; reserved,Upper
E s323V MULTIETHNIC POPULAR CULTURE-WB  (Second term),79340,,,,Internet,"CUEVAS, JACKIE",closed,Upper
E s349S 7-OSCAR WILDE-WB  (Second term),79345,,,,Internet,"HOAD, NEVILLE",closed,Upper
E s350V A CEN OF BRITISH CINEMA-GBR  (Second term),79350,,,,Face-to-face,"KORNHABER, DONNA MARIE",open; reserved,Upper
E s351O LITERATURE OF OXFORD-GBR  (Second term),79355,,,,Face-to-face,"BAKER, SAMUEL",open; reserved,Upper
E s367C CONF COURSE IN LIT AND LANG  (Second term),79360,,,,Face-to-face,,open; reserved,Upper
E s678SB SHAKESPEARE AT WINEDALE-TX  (Second term),79365,,,,Face-to-face,"BROKAW, KATHERINE STEELE",open; reserved,Upper
E f391F FIELD/PROSPECTUS EXAMINATION  (First term),79290,,,,Face-to-face,,open; reserved,Graduate
E w391F FIELD/PROSPECTUS EXAMINATION  (Whole term),79295,,,,Face-to-face,,open; reserved,Graduate
E w391L CONF COURSE: SUPERVISED STUDY  (Whole term),79300,,,,Face-to-face,,open,Graduate
E w398R MASTER'S REPORT  (Whole term),79305,,,,Face-to-face,,open,Graduate
E w399W DISSERTATION  (Whole term),79310,,,,Face-to-face,,open,Graduate
E w699W DISSERTATION  (Whole term),79315,,,,Face-to-face,,open,Graduate
E w999W DISSERTATION  (Whole term),79320,,,,Face-to-face,,open,Graduate
E s391F FIELD/PROSPECTUS EXAMINATION  (Second term),79370,,,,Face-to-face,,open; reserved,Graduate
E s399W DISSERTATION  (Second term),79375,,,,Face-to-face,,open,Graduate
E M f306 STATICS  (First term),74600,MTWTHF TTH,3:00 p.m.-4:30 p.m. 5:00 p.m.-7:30 p.m.,ASE 1.128 ASE 1.128,Face-to-face,"HUANG, RUI",open; reserved,Lower
E M n311M DYNAMICS-ESP  (Nine week term),74604,,,,Face-to-face,"CONNOLLY, THOMAS J",closed,Lower
E M w311M DYNAMICS-ESP  (Whole term),74605,,,,Face-to-face,"CONNOLLY, THOMAS J",cancelled,Lower
E M s311M DYNAMICS  (Second term),74645,MTWTHF TTH,1:00 p.m.-2:30 p.m. 10:00 a.m.-12:00 p.m.,ECJ 1.222 ECJ 1.222,Face-to-face,"LANDIS, CHAD MATTHEW",open; reserved,Lower
E M s319 MECHANICS OF SOLIDS  (Second term),74650,MTWTHF TTH,3:00 p.m.-4:30 p.m. 5:00 p.m.-7:00 p.m.,ASE 1.126 ASE 1.126,Face-to-face,"GUPTA, DEEPIKA",open; reserved,Lower
E M w397R INDIVIDUAL RESEARCH  (Whole term),74610,,,,Face-to-face,,open,Graduate
E M w698A THESIS  (Whole term),74615,,,,Face-to-face,,open,Graduate
E M w698B THESIS  (Whole term),74620,,,,Face-to-face,,open,Graduate
E M w398R MASTER'S REPORT  (Whole term),74625,,,,Face-to-face,,open,Graduate
E M w399W DISSERTATION  (Whole term),74630,,,,Face-to-face,,open,Graduate
E M w699W DISSERTATION  (Whole term),74635,,,,Face-to-face,,open,Graduate
E M w999W DISSERTATION  (Whole term),74640,,,,Face-to-face,,open,Graduate
E M s397R INDIVIDUAL RESEARCH  (Second term),74655,,,,Face-to-face,,open,Graduate
E S w125N COOPERATIVE ENGINEERING  (Whole term),74430,,,,Correspondence,,open; reserved,Upper
E S f333T ENGINEERING COMMUNICATION  (First term),74435,MTWTH,1:00 p.m.-2:30 p.m.,EER 1.504,Hybrid or Blended,"SAVAGE, JOHN",open; reserved,Upper
E S f197 SPEC SUBJECTS IN ENGINEERING  (First term),74440,F,10:00 a.m.-1:00 p.m.,ETC 2.132,Face-to-face,"CHAMOUN, HABIB N",open,Graduate
ECE n309K GLBL INDUSTRY IMMERSION-JPN  (Nine week term),75179,,,,Face-to-face,"FAGELSON, WILLIAM F",open; reserved,Lower
ECE w309K GLOBAL INDUSTRY IMMERSION-JPN  (Whole term),75180,,,,Face-to-face,"FAGELSON, WILLIAM F",cancelled,Lower
ECE w312 SOFTWR DSGN AND IMPLMNTTN I-WB  (Whole term),75185,MWF TH,10:00 a.m.-11:30 a.m. 10:00 a.m.-11:30 a.m., ,Internet,"SANTACRUZ, PEDRO ENRIQUE",open,Lower
ECE w313 LINEAR SYSTEMS AND SIGNALS-WB  (Whole term),75190,MWF,11:30 a.m.-1:00 p.m.,,Internet,"CUEVAS, ALFONSO",waitlisted,Lower
ECE n316 DIGITAL LOGIC DESIGN-JPN  (Nine week term),75193,,,,Face-to-face,"TELANG, NINA K",open; reserved,Lower
ECE w316 DIGITAL LOGIC DESIGN-WB  (Whole term),75194,MWF,4:00 p.m.-5:30 p.m.,,Internet,"TOUBA, NUR A",waitlisted,Lower
ECE w422C SOFTWR DSGN/IMPLMENTTN II-WB  (Whole term),75195,MWF TH,7:00 p.m.-8:30 p.m. 6:30 p.m.-8:00 p.m., ,Internet,"SAMANT, ABHAY",waitlisted,Upper
ECE n333T ENGINEERING COMM-JPN  (Nine week term),75199,,,,Face-to-face,"FAGELSON, WILLIAM F",closed,Upper
ECE w333T ENGINEERING COMMUNICATION-JPN  (Whole term),75200,,,,Face-to-face,"FAGELSON, WILLIAM F",cancelled,Upper
ECE n351K PROBABLTY/RANDOM PROCESSES-JPN  (Nine week term),75204,,,,Face-to-face,"TELANG, VIVEK",open; reserved,Upper
ECE w351K PROBABILITY/RANDOM PROC-WB  (Whole term),75205,MWF,2:30 p.m.-4:00 p.m.,,Internet,"SANTACRUZ, PEDRO ENRIQUE",waitlisted,Upper
ECE w160 SPEC PROBS IN ELEC/COMP ENGR  (Whole term),75210,,,,Face-to-face,,closed,Upper
ECE w260 SPEC PROBS IN ELEC/COMP ENGR  (Whole term),75215,,,,Face-to-face,,closed,Upper
ECE w360 SPEC PROBS IN ELEC/COMP ENGR  (Whole term),75220,,,,Face-to-face,,closed,Upper
ECE w460 SPEC PROBS IN ELEC/COMP ENGR  (Whole term),75225,,,,Face-to-face,,closed,Upper
ECE w360C ALGORITHMS-WB  (Whole term),75230,MWF,5:30 p.m.-7:00 p.m.,,Internet,"TOUBA, NUR A",waitlisted,Upper
ECE w362K INTRO TO AUTOMATIC CONTROL-WB  (Whole term),75235,MWF,10:00 a.m.-11:30 a.m.,,Internet,"CUEVAS, ALFONSO",open,Upper
ECE w382V SCALABLE MACHINE LEARNING  (Whole term),75239,,,,Face-to-face,"ORSHANSKY, MICHAEL E",open; reserved,Graduate
ECE w297C RESEARCH PROBLEMS  (Whole term),75240,,,,Face-to-face,,closed,Graduate
ECE w397C RESEARCH PROBLEMS  (Whole term),75245,,,,Face-to-face,,closed,Graduate
ECE w197M GRADUATE RESEARCH INTERNSHIP  (Whole term),75250,,,,Face-to-face,,open; reserved,Graduate
ECE w397M GRADUATE RESEARCH INTERNSHIP  (Whole term),75255,,,,Face-to-face,,closed,Graduate
ECE w698A THESIS  (Whole term),75260,,,,Face-to-face,,closed,Graduate
ECE w698B THESIS  (Whole term),75265,,,,Face-to-face,,closed,Graduate
ECE w398R MASTER'S REPORT  (Whole term),75270,,,,Face-to-face,,closed,Graduate
ECE w398R MASTER'S REPORT  (Whole term),75275,,,,Face-to-face,,open; reserved,Graduate
ECE w399W DISSERTATION  (Whole term),75280,,,,Face-to-face,,open; reserved,Graduate
ECE w699W DISSERTATION  (Whole term),75285,,,,Face-to-face,,open; reserved,Graduate
ECE s397C RESEARCH PROBLEMS  (Second term),75290,,,,Face-to-face,,closed,Graduate
ECO f304K INTRO TO MICROECONOMICS-WB  (First term),79065,,,,Internet,"TASKAN, HILAL",open,Lower
ECO s301 INTRODUCTION TO ECONOMICS-WB  (Second term),79135,,,,Internet,"SHOWALTER, DEAN M",open,Lower
ECO s304L INTRO TO MACROECONOMICS-WB  (Second term),79140,,,,Internet,"PAZ RODRIGUEZ, ROLANDO EI",open,Lower
ECO n320L MACROECONOMIC THEORY-WB  (Nine week term),79070,,,,Internet,"HERRIFORD, TRENTON REED",waitlisted,Upper
ECO f325K HEALTH ECONOMICS-WB  (First term),79075,,,,Internet,"SCHNEIDER, HELEN",waitlisted,Upper
ECO n329 ECONOMIC STATISTICS-WB  (Nine week term),79080,,,,Internet,"ZHAO, JIQING",open,Upper
ECO f339K INTERNATL TRADE/INVESTMNT-WB  (First term),79085,,,,Internet,"MOSTASHARI, SHALAH",waitlisted,Upper
ECO s325K HEALTH ECONOMICS-WB  (Second term),79145,,,,Internet,"SCHNEIDER, HELEN",open,Upper
ECO s328 INDUSTRIAL ORGANIZATION-WB  (Second term),79150,,,,Internet,"MOSTASHARI, SHALAH",waitlisted,Upper
ECO s330T FINANCIAL LITERACY-WB  (Second term),79155,MTWTHF,2:30 p.m.-4:00 p.m.,,Internet,"PFLUG, BRUCE P",open,Upper
ECO s355 DEV PROB/POLS IN LATIN AMER-WB  (Second term),79160,MTWTHF,11:30 a.m.-1:00 p.m.,,Internet,"IBARRA, ALEJANDRO",open,Upper
ECO w380 RESEARCH COURSE  (Whole term),79090,,,,Hybrid or Blended,,open,Graduate
ECO w180D INTERNSHIP IN ECONOMICS  (Whole term),79095,,,,Hybrid or Blended,,open,Graduate
ECO w380D INTERNSHIP IN ECONOMICS  (Whole term),79100,,,,Hybrid or Blended,,open,Graduate
ECO w386E RESEARCH SEMINAR: ADV MICRO-WB  (Whole term),79105,,,,Internet,"MIRAVETE, EUGENIO JAVIER",open,Graduate
ECO w698A THESIS  (Whole term),79110,F,2:00 p.m.-5:00 p.m.,,Hybrid or Blended,,open,Graduate
ECO w698B THESIS  (Whole term),79115,F,2:00 p.m.-5:00 p.m.,,Hybrid or Blended,,open,Graduate
ECO w399W DISSERTATION  (Whole term),79120,F,2:00 p.m.-5:00 p.m.,,Hybrid or Blended,,open,Graduate
ECO w699W DISSERTATION  (Whole term),79125,F,2:00 p.m.-5:00 p.m.,,Hybrid or Blended,,open,Graduate
ECO w999W DISSERTATION  (Whole term),79130,F,2:00 p.m.-5:00 p.m.,,Hybrid or Blended,,open,Graduate
ECO s394C MATHEMATICS FOR ECONOMISTS  (Second term),79165,MTWTH F,11:00 a.m.-12:45 p.m. 11:00 a.m.-12:00 p.m.,BRB 1.118 BRB 1.118,Face-to-face,"WISEMAN, JAMES S",open,Graduate
ECO s394C MATHEMATICS FOR ECONOMISTS  (Second term),79170,MTWTH F,11:00 a.m.-12:45 p.m. 11:00 a.m.-12:00 p.m.,BRB 1.118 BRB 1.118,Face-to-face,"WISEMAN, JAMES S",open,Graduate
ECO s394D PROBABILITY AND STATISTICS  (Second term),79175,MTWTH F,1:30 p.m.-3:15 p.m. 1:30 p.m.-2:30 p.m.,BRB 1.118 BRB 1.118,Face-to-face,"XU, HAIQING",open,Graduate
ECO s394D PROBABILITY AND STATISTICS  (Second term),79180,MTWTH F,1:30 p.m.-3:15 p.m. 1:30 p.m.-2:30 p.m.,BRB 1.118 BRB 1.118,Face-to-face,"XU, HAIQING",open,Graduate
ECO s395M 1-REAL ANALYSIS  (Second term),79185,MTWTH F,9:00 a.m.-10:45 a.m. 9:30 a.m.-10:30 a.m.,BRB 1.118 BRB 1.118,Face-to-face,"BLAZEK, KIRK D",open,Graduate
ECO s395M 1-REAL ANALYSIS  (Second term),79190,MTWTH F,9:00 a.m.-10:45 a.m. 9:30 a.m.-10:30 a.m.,BRB 1.118 BRB 1.118,Face-to-face,"BLAZEK, KIRK D",open,Graduate
EDC s377 CONF COURSE IN CURR AND INSTR  (Second term),73235,,,,Face-to-face,,open,Upper
EDC f380W TEACHING COMPOSITION  (First term),73155,MTWTH,9:00 a.m.-3:00 p.m.,SZB 4.624,Face-to-face,"KELT, DEBORAH C",open,Graduate
EDC f385G TEACH/LEARN URBAN CONTEXTS-WB  (First term),73160,MTWTHF,10:00 a.m.-12:00 p.m.,,Internet,"BROWN, ANTHONY L",open,Graduate
EDC w389R MIXED METHS IN EVAL RSCH  (Whole term),73164,F,8:00 a.m.-1:00 p.m.,SZB 3.808,Face-to-face,"NAVA, MICHAEL EVAN",closed,Graduate
EDC f391C 4-FDTNS TCHG DVRSE LEARNERS-WB  (First term),73165,,,,Internet,"PAN, JENNIFER",open; reserved,Graduate
EDC f395H ISSUES DEMOCRATIC/CTZNSHP-WB  (First term),73170,MTWTHF,1:00 p.m.-3:00 p.m.,,Internet,"SALINAS, CYNTHIA S",open,Graduate
EDC f395K EC ED CHILDREN OF COLOR-WB  (First term),73175,MW,1:00 p.m.-4:00 p.m.,,Internet,"BRYAN, NATHANIEL",open,Graduate
EDC f395T 4-TECH DESIGNS DGTL JUSTICE  (First term),73185,,,,Hybrid or Blended,"ROSENBLUM, JASON A",cancelled,Graduate
EDC f396T DIR RSCH IN CURRIC AND INSTRUC  (First term),73190,,,,Face-to-face,,open; reserved,Graduate
EDC w396T DIR RSCH IN CURRIC AND INSTRUC  (Whole term),73195,,,,Face-to-face,,open; reserved,Graduate
EDC f397V INDEPENDENT STUDY  (First term),73200,,,,Face-to-face,,open; reserved,Graduate
EDC n397V INDEPENDENT STUDY  (Nine week term),73205,,,,Face-to-face,,open; reserved,Graduate
EDC w698A THESIS  (Whole term),73210,,,,Face-to-face,,open; reserved,Graduate
EDC w698B THESIS  (Whole term),73215,,,,Face-to-face,,open; reserved,Graduate
EDC f398P GRADUATE INTERNSHIP  (First term),73220,,,,Face-to-face,,open; reserved,Graduate
EDC w398R MASTER'S REPORT  (Whole term),73225,,,,Face-to-face,,open; reserved,Graduate
EDC w399W DISSERTATION  (Whole term),73230,,,,Face-to-face,,open,Graduate
EDC s385G DUAL LANGUAGE EDUC RESEARCH  (Second term),73238,MTWTHF,8:00 a.m.-4:00 p.m.,SZB 3.802A,Face-to-face,"BENTZ, MATTHEW R",open; reserved,Graduate
EDC s386R INTRO TO QUALITATIVE RESEARCH  (Second term),73239,TWTH,9:00 a.m.-11:30 a.m.,SZB 3.718,Face-to-face,"GOMEZ MARCHANT, CARLOS NI",open,Graduate
EDC s395L 7-LTRCY ASSESS/DVLPMT/INST-WB  (Second term),73240,,,,Internet,"NESHYBA, MONICA VASQUEZ",open,Graduate
EDC s396T DIR RSCH IN CURRIC AND INSTRUC  (Second term),73245,,,,Face-to-face,,open; reserved,Graduate
EDC s396T DIR RSCH IN CURRIC AND INSTRUC  (Second term),73250,,,,Face-to-face,,open; reserved,Graduate
EDC s397V INDEPENDENT STUDY  (Second term),73255,,,,Face-to-face,,open; reserved,Graduate
EDC s399W DISSERTATION  (Second term),73260,,,,Face-to-face,,open,Graduate
EDP f350E INTRO: LIFE SPAN DEVELOPMNT-WB  (First term),73675,,,,Internet,"SMITH, CAITLIN S",waitlisted,Upper
EDP f350L HUMAN SEXUALITY-WB  (First term),73680,,,,Internet,"RAYNE, KAREN J",waitlisted,Upper
EDP n352K MINDFULNESS/COMPASSION/SELF-WB  (Nine week term),73685,MW,11:30 a.m.-2:00 p.m.,,Internet,"KUCHAR, ASHLEY L",open,Upper
EDP n358D EMOTIONAL/BEHAV DISORDERS-WB  (Nine week term),73690,W,10:00 a.m.-12:30 p.m.,,Internet,"SWISHER, COURTNEY LEA",cancelled,Upper
EDP f376T 12-SPORT/PERFORMANCE PSYCH-WB  (First term),73700,,,,Internet,"EREGA, ARNA",open,Upper
EDP s350G ADOLESCENT DEVELOPMENT-WB  (Second term),73810,,,,Internet,"SMITH, CAITLIN S",waitlisted,Upper
EDP s376T 3-DISABILITY/CULTURE IN ED-WB  (Second term),73815,,,,Internet,"LAMA, DESIREE",open,Upper
EDP f383D PRACTICUM: LEVEL ONE  (First term),73705,M TW,1:30 p.m.-4:00 p.m. 1:30 p.m.-4:00 p.m.,SZB 2.414 ,Hybrid or Blended,"SWISHER, COURTNEY LEA",open; reserved,Graduate
EDP f384C 6-CAREER DEVELOPMENT  (First term),73710,MWF,9:00 a.m.-12:00 p.m.,SZB 4.302,Hybrid or Blended,"SHAIKH, AFROZE",open; reserved,Graduate
EDP f384C 14-ADDICTION COUNSELING-WB  (First term),73715,,,,Internet,"EREGA, ARNA",open; reserved,Graduate
EDP w384Q PRACTICUM IN COUNSELING-WB  (Whole term),73720,,,,Internet,"GRAY, JANE S",open; reserved,Graduate
EDP w384V ADVANCED PRACTICUM-WB  (Whole term),73725,,,,Internet,"GRAY, JANE S",open; reserved,Graduate
EDP w193E SCH PSYCH SPECIALIST INTERN  (Whole term),73730,,,,Face-to-face,,open; reserved,Graduate
EDP w393E SCH PSYCH SPECIALIST INTERN  (Whole term),73735,,,,Face-to-face,,open; reserved,Graduate
EDP w193N INTERNSHIP IN SCHOOL PSYCH  (Whole term),73740,,,,Face-to-face,,open; reserved,Graduate
EDP w393N INTERNSHIP IN SCHOOL PSYCH  (Whole term),73745,,,,Face-to-face,,open; reserved,Graduate
EDP w194N INTERNSHIP IN COUNSELING PSYCH  (Whole term),73750,,,,Face-to-face,,open; reserved,Graduate
EDP w394N INTERNSHIP IN COUNSELING PSYCH  (Whole term),73755,,,,Face-to-face,,open; reserved,Graduate
EDP w194R RESEARCH  (Whole term),73760,,,,Face-to-face,,open; reserved,Graduate
EDP w394R RESEARCH  (Whole term),73765,,,,Face-to-face,,open; reserved,Graduate
EDP w395R QUALIFYING PROCESS RESEARCH  (Whole term),73770,,,,Face-to-face,,open; reserved,Graduate
EDP w698A THESIS  (Whole term),73775,,,,Face-to-face,,open; reserved,Graduate
EDP w698B THESIS  (Whole term),73780,,,,Face-to-face,,open; reserved,Graduate
EDP w398R MASTER'S REPORT  (Whole term),73785,,,,Face-to-face,,open; reserved,Graduate
EDP w399W DISSERTATION  (Whole term),73790,,,,Face-to-face,,open; reserved,Graduate
EDP w699W DISSERTATION  (Whole term),73795,,,,Face-to-face,,open; reserved,Graduate
EDP w999W DISSERTATION  (Whole term),73800,,,,Face-to-face,,open; reserved,Graduate
EDP s480C 4-CORRELATION/REGRESSION MTHDS  (Second term),73818,TWTH,9:00 a.m.-12:00 p.m.,SZB 4.410,Face-to-face,"COLLINS, SARAH M",open; reserved,Graduate
EDP s480C 6-STAT ANALYSIS: EXPER DATA  (Second term),73819,TWTH,1:00 p.m.-4:00 p.m.,SZB 4.410,Face-to-face,"COLLINS, SARAH M",open; reserved,Graduate
EDP s382F 12-DYSFUNC IN HMN BHVR/SOC ORG  (Second term),73820,M,9:00 a.m.-12:00 p.m.,SZB 4.302,Hybrid or Blended,"EREGA, ARNA",open; reserved,Graduate
EDU f321 PLAY IN EARLY CHILDHD DEVEL-WB  (First term),73080,MTWTH,2:00 p.m.-4:00 p.m.,,Internet,,open; reserved,Upper
EDU f327 SOCIOCUL INFLUEN ON LEARN-WB  (First term),73085,MTWTHF,10:00 a.m.-11:30 a.m.,,Internet,"URRIETA, LUIS",closed,Upper
EDU f379 EXPLORING UK EDUCATION-GBR  (First term),73090,,,,Face-to-face,"REDDICK, RICHARD J CHILDS, JOSHUA",open; reserved,Upper
EDU s327G EDUCATION/CULTURE/DIVERSTY-GUA  (Second term),73095,,,,Face-to-face,"URRIETA, LUIS",cancelled,Upper
EDU s329 ACQUIS OF LANG/LITERACIES-WB  (Second term),73100,MTWTHF,2:30 p.m.-4:00 p.m.,,Internet,,open; reserved,Upper
EEB w382 ADVANCED STUDY AND RESEARCH  (Whole term),85257,,,,Face-to-face,,open,Graduate
EEB w698A THESIS  (Whole term),85258,,,,Face-to-face,,open,Graduate
EEB w698B THESIS  (Whole term),85259,,,,Face-to-face,,open,Graduate
EEB w398R MASTER'S REPORT  (Whole term),85260,,,,Face-to-face,,open,Graduate
EEB w399W DISSERTATION  (Whole term),85261,,,,Face-to-face,,open,Graduate
EEB w699W DISSERTATION  (Whole term),85262,,,,Face-to-face,,open,Graduate
EEB w999W DISSERTATION  (Whole term),85263,,,,Face-to-face,,open,Graduate
EER w194 RES IN ENERGY/EARTH RESOURCES  (Whole term),76795,,,,Face-to-face,,open,Graduate
EER w294 RES IN ENERGY/EARTH RESOURCES  (Whole term),76800,,,,Face-to-face,,open,Graduate
EER w394 RES IN ENERGY/EARTH RESOURCES  (Whole term),76805,,,,Face-to-face,,open,Graduate
EER w698A THESIS  (Whole term),76810,,,,Face-to-face,,open,Graduate
EER w698B THESIS  (Whole term),76815,,,,Face-to-face,,open,Graduate
ELP w383N GRADUATE INTERNSHIP  (Whole term),73410,,,,Face-to-face,"GOODMAN, MICHAEL A",open; reserved,Graduate
ELP f383P INDIVIDUAL PROJECTS  (First term),73415,,,,Face-to-face,,open; reserved,Graduate
ELP f684E PUBLIC SCHOOL LEADERSHIP  (First term),73420,MTWTH,8:00 a.m.-12:00 p.m.,SZB 3.222,Hybrid or Blended,"CANTU, DEBRA",open; reserved,Graduate
ELP w390D PROSEM SYSTEMS OF HIGHER EDU  (Whole term),73425,,,,Face-to-face,"REEVES, MONIQUE",open; reserved,Graduate
ELP f391E EPISTEMOLOGIES ED RESEARCH  (First term),73430,THF,8:15 a.m.-12:15 p.m.,SZB 2.216,Face-to-face,"REYES, PEDRO",open; reserved,Graduate
ELP w391E EPISTEMOLOGIES ED RESEARCH  (Whole term),73435,,,,Face-to-face,"ALSANDOR, DANIELLE JUANIC",open; reserved,Graduate
ELP f392E PROGRAM EVAL METHODS  (First term),73440,THF,8:15 a.m.-12:15 p.m.,SZB 3.802A,Face-to-face,"MALIK, SOFIA",open; reserved,Graduate
ELP w393N GRADUATE INTERNSHIP  (Whole term),73445,,,,Face-to-face,"GONZALES, JUAN C",open; reserved,Graduate
ELP f393P INDIVIDUAL PROJECTS  (First term),73450,,,,Face-to-face,,open; reserved,Graduate
ELP f393P INDIVIDUAL PROJECTS  (First term),73455,,,,Face-to-face,,open; reserved,Graduate
ELP w393P INDIVIDUAL PROJECTS  (Whole term),73460,,,,Face-to-face,,open; reserved,Graduate
ELP w393P INDIVIDUAL PROJECTS  (Whole term),73465,,,,Face-to-face,"NAVA, MICHAEL EVAN",open; reserved,Graduate
ELP w693P INDIVIDUAL PROJECTS  (Whole term),73470,,,,Face-to-face,,open; reserved,Graduate
ELP w693P INDIVIDUAL PROJECTS  (Whole term),73475,,,,Face-to-face,,open; reserved,Graduate
ELP w393R RESEARCH APPRENTICESHIP  (Whole term),73480,,,,Face-to-face,,open; reserved,Graduate
ELP w393R RESEARCH APPRENTICESHIP  (Whole term),73485,,,,Face-to-face,,open; reserved,Graduate
ELP f394K SPECIAL ED: PROC/PROCESSES  (First term),73490,MTWTH,1:00 p.m.-4:30 p.m.,SZB 3.222,Hybrid or Blended,"DEMATTHEWS, DAVID EDWARD",open; reserved,Graduate
ELP w694T ADMINISTRATIVE THEORY  (Whole term),73495,THF,12:30 p.m.-4:30 p.m.,SZB 2.222,Face-to-face,"TIELLE, ANNETTE M",open; reserved,Graduate
ELP f395K CONTEXTUALZNG FIRST-GEN LOW  (First term),73499,MW,9:00 a.m.-12:45 p.m.,SZB 2.808,Face-to-face,"COHEN, SARAH S",open; reserved,Graduate
ELP f395K EXPLORING UK EDUCATION-GBR  (First term),73500,,,,Face-to-face,"REDDICK, RICHARD J CHILDS, JOSHUA",open,Graduate
ELP f395K LGBTQ+ IN HIGHER EDUCATION  (First term),73505,MW,1:00 p.m.-4:45 p.m.,,Face-to-face,"GOODMAN, MICHAEL A",cancelled,Graduate
ELP f395K 23-COLL STU GOVRNCE/INVLVMNT  (First term),73510,TTH,9:00 a.m.-12:45 p.m.,SZB 2.808,Hybrid or Blended,"GOODMAN, MICHAEL A",open; reserved,Graduate
ELP w395K STRATEGIC PLAN/CHANGE MGNT  (Whole term),73515,,,,Face-to-face,"GARDNER, DAVID W",open; reserved,Graduate
ELP w395K 19-LDRSHIP SOC JUST/EQUI/INCL  (Whole term),73520,,,,Face-to-face,"BUMPHUS, AILEEN T",open; reserved,Graduate
ELP w399K TREATISE  (Whole term),73525,,,,Face-to-face,,open; reserved,Graduate
ELP w399K TREATISE  (Whole term),73530,,,,Face-to-face,,open; reserved,Graduate
ELP w699K TREATISE  (Whole term),73535,,,,Face-to-face,,open; reserved,Graduate
ELP w699K TREATISE  (Whole term),73540,,,,Face-to-face,,open; reserved,Graduate
ELP w999K TREATISE  (Whole term),73545,,,,Face-to-face,,open; reserved,Graduate
ELP w999K TREATISE  (Whole term),73550,,,,Face-to-face,,open; reserved,Graduate
ELP w399L TREATISE  (Whole term),73555,,,,Face-to-face,,open; reserved,Graduate
ELP w399L TREATISE  (Whole term),73560,,,,Face-to-face,,open; reserved,Graduate
ELP w699L TREATISE  (Whole term),73565,,,,Face-to-face,,open; reserved,Graduate
ELP w699L TREATISE  (Whole term),73570,,,,Face-to-face,,open; reserved,Graduate
ELP w999L TREATISE  (Whole term),73575,,,,Face-to-face,,open; reserved,Graduate
ELP w999L TREATISE  (Whole term),73580,,,,Face-to-face,,open; reserved,Graduate
